time,current,voltage,soc_ground_truth
1439,-0.5,4.227071102301235,1.0
1440,-0.5,4.170591231276823,1.0
1441,-0.5,4.2725021876239255,1.0
1442,-0.5,4.0954480494011225,1.0
1443,-0.5,4.23765853389317,1.0
1444,-0.5,4.213007788913326,1.0
1445,-0.5,4.189323901322254,1.0
1446,-0.5,4.236188844680469,1.0
1447,-0.5,4.177501431954121,1.0
1448,-0.5,4.339992460253617,1.0
1449,-0.5,4.1431257302935,1.0
1450,-0.5,4.228594138163404,1.0
1451,-0.5,4.2677928799057,1.0
1452,-0.5,4.134497759835883,1.0
1453,-0.5,4.210500012370251,1.0
1454,-0.5,4.131734201912979,1.0
1455,-0.5,4.2290580827509245,1.0
1456,-0.5,4.250353668400251,1.0
1457,-0.5,4.150594457178289,1.0
1458,-0.5,4.231617978556241,1.0
1459,-0.5,4.0574710082185375,1.0
1460,-0.5,4.207786101555165,1.0
1461,-0.5,4.226569730127548,1.0
1462,-0.5,4.179114993930683,1.0
1463,-0.5,4.184711644773519,1.0
1464,-0.5,4.230013482423237,1.0
1465,-0.5,4.220695854510847,1.0
1466,-0.5,4.194887528829056,1.0
1467,-0.5,4.2634869217155735,1.0
1468,-0.5,4.234208035858485,1.0
1469,-0.5,4.202889411771296,1.0
1470,-0.5,4.287404026980352,1.0
1471,-0.5,4.240731614272019,1.0
1472,-0.5,4.267698522474052,1.0
1473,-0.5,4.193250728356306,1.0
1474,-0.5,4.183643273359141,1.0
1475,-0.5,4.165437754109448,1.0
1476,-0.5,4.188084077905502,1.0
1477,-0.5,4.183225846122723,1.0
1478,-0.5,4.113320446353031,1.0
1479,-0.5,4.1650407574579145,1.0
1480,-0.5,4.182228507702574,1.0
1481,-0.5,4.170154233008636,1.0
1482,-0.5,4.225737226271789,1.0
1483,-0.5,4.235553967905989,1.0
1484,-0.5,4.188857143868414,1.0
1485,-0.5,4.123213081144116,1.0
1486,-0.5,4.222017240633754,1.0
1487,-0.5,4.267205234937859,1.0
1488,-0.5,4.1971760429728535,1.0
1489,-0.5,4.109184516214271,1.0
1490,-0.5,4.151669361441376,1.0
1491,-0.5,4.2286242927671704,1.0
1492,-0.5,4.2683573833659,1.0
1493,-0.5,4.215661222911682,1.0
1494,-0.5,4.158094865031906,1.0
1495,-0.5,4.24284832610953,1.0
1496,-0.5,4.13071280045077,1.0
1497,-0.5,4.134967472547513,1.0
1498,-0.5,4.174054093117051,1.0
1499,-0.5,4.21790231862546,1.0
1500,-0.5,4.149425428818806,1.0
1501,-0.5,4.173190742493462,1.0
1502,-0.5,4.261324991012459,1.0
1503,-0.5,4.200456197975139,1.0
1504,-0.5,4.216030065909233,1.0
1505,-0.5,4.241690746953524,1.0
1506,-0.5,4.160166708833907,1.0
1507,-0.5,4.262098655983874,1.0
1508,-0.5,4.167313109579388,1.0
1509,-0.5,4.21443639868931,1.0
1510,-0.5,4.136363678314706,1.0
1511,-0.5,4.134940270868049,1.0
1512,-0.5,4.112847005532595,1.0
1513,-0.5,4.266517928011262,1.0
1514,-0.5,4.153972892173125,1.0
1515,-0.5,4.161818187970796,1.0
1516,-0.5,4.178952624802237,1.0
1517,-0.5,4.2034722419137625,1.0
1518,-0.5,4.179978607812098,1.0
1519,-0.5,4.224744776953984,1.0
1520,-0.5,4.139957344000416,1.0
1521,-0.5,4.168377879975826,1.0
1522,-0.5,4.160426728269246,1.0
1523,-0.5,4.226990938494919,1.0
1524,-0.5,4.1742593301504725,1.0
1525,-0.5,4.206132331417488,1.0
1526,-0.5,4.24189550322072,1.0
1527,-0.5,4.129974550923555,1.0
1528,-0.5,4.166997621069514,1.0
1529,-0.5,4.081312476863776,1.0
1530,-0.5,4.148381898826719,1.0
1531,-0.5,4.287998922787909,1.0
1532,-0.5,4.245277399882008,1.0
1533,-0.5,4.268623130746353,1.0
1534,-0.5,4.213636698375945,1.0
1535,-0.5,4.271707061119984,1.0
1536,-0.5,4.21032762107191,1.0
1537,-0.5,4.208315872247806,1.0
1538,-0.5,4.188283408175392,1.0
1539,-0.5,4.191190729647796,1.0
1540,-0.5,4.167053087532583,1.0
1541,-0.5,4.217851523140109,1.0
1542,-0.5,4.14579966899496,1.0
1543,-0.5,4.14767759589015,1.0
1544,-0.5,4.184074632178101,1.0
1545,-0.5,4.241999930748169,1.0
1546,-0.5,4.21921737358133,1.0
1547,-0.5,4.117709998572236,1.0
1548,-0.5,4.0390323348339585,1.0
1549,-0.5,4.212523096801392,1.0
1550,-0.5,4.200407281243191,1.0
1551,-0.5,4.145606800697793,1.0
1552,-0.5,4.2865447806373815,1.0
1553,-0.5,4.254748619020362,1.0
1554,-0.5,4.263782444072395,1.0
1555,-0.5,4.20639854157984,1.0
1556,-0.5,4.210974626497312,1.0
1557,-0.5,4.239260092246496,1.0
1558,-0.5,4.193395497413353,1.0
1559,-0.5,4.134331418092793,1.0
1560,-0.5,4.233029969901675,1.0
1561,-0.5,4.1526232546181605,1.0
1562,-0.5,4.126426480995688,1.0
1563,-0.5,4.247337407114165,1.0
1564,-0.5,4.226874629723084,1.0
1565,-0.5,4.177846071117069,1.0
1566,-0.5,4.202912306453776,1.0
1567,-0.5,4.262672150663733,1.0
1568,-0.5,4.229026415816301,1.0
1569,-0.5,4.112539679538566,1.0
1570,-0.5,4.1765261372602955,1.0
1571,-0.5,4.0921826177823135,1.0
1572,-0.5,4.213032298795115,1.0
1573,-0.5,4.25201970425295,1.0
1574,-0.5,4.122371130563916,1.0
1575,-0.5,4.207855553484129,1.0
1576,-0.5,4.301817154830138,1.0
1577,-0.5,4.260532659967558,1.0
1578,-0.5,4.203571864761435,1.0
1579,-0.5,4.224388475005795,1.0
1580,-0.5,4.342791104822378,1.0
1581,-0.5,4.0629728541442,1.0
1582,-0.5,4.158395567908737,1.0
1583,-0.5,4.218238728591844,1.0
1584,-0.5,4.241909624987931,1.0
1585,-0.5,4.213525005270889,1.0
1586,-0.5,4.205141034085097,1.0
1587,-0.5,4.190147009413183,1.0
1588,-0.5,4.164977554888175,1.0
1589,-0.5,4.148780125200203,1.0
1590,-0.5,4.192074948871989,1.0
1591,-0.5,4.152429416795875,1.0
1592,-0.5,4.2311423143805635,1.0
1593,-0.5,4.215971219348476,1.0
1594,-0.5,4.224245611893194,1.0
1595,-0.5,4.239066578677401,1.0
1596,-0.5,4.250131100079421,1.0
1597,-0.5,4.20366956255581,1.0
1598,-0.5,4.1419480145324465,1.0
1599,-0.5,4.195439571903555,1.0
1600,-0.5,4.238441254787055,1.0
1601,-0.5,4.1690184183110475,1.0
1602,-0.5,4.13797599173296,1.0
1603,-0.5,4.179911275623337,1.0
1604,-0.5,4.254519362625156,1.0
1605,-0.5,4.169923335792049,1.0
1606,-0.5,4.17003103043065,1.0
1607,-0.5,4.207739291126916,1.0
1608,-0.5,4.182931244524604,1.0
1609,-0.5,4.139384645150927,1.0
1610,-0.5,4.235894540039901,1.0
1611,-0.5,4.16009103094974,1.0
1612,-0.5,4.183542546128834,1.0
1613,-0.5,4.179691817486239,1.0
1614,-0.5,4.209736109948799,1.0
1615,-0.5,4.2477260106618955,1.0
1616,-0.5,4.2109700889084705,1.0
1617,-0.5,4.233268623598978,1.0
1618,-0.5,4.155187263595283,1.0
1619,-0.5,4.211168029762278,1.0
1620,-0.5,4.126506628601941,1.0
1621,-0.5,4.192533327414361,1.0
1622,-0.5,4.154438207829537,1.0
1623,-0.5,4.224381208308509,1.0
1624,-0.5,4.192633322344961,1.0
1625,-0.5,4.225136027507,1.0
1626,-0.5,4.213497117211026,1.0
1627,-0.5,4.16290564172432,1.0
1628,-0.5,4.219490042705319,1.0
1629,-0.5,4.231957049257067,1.0
1630,-0.5,4.176859059087126,1.0
1631,-0.5,4.156208822969786,1.0
1632,-0.5,4.105737534102019,1.0
1633,-0.5,4.2795029327217184,1.0
1634,-0.5,4.207085304669799,1.0
1635,-0.5,4.3544141962563945,1.0
1636,-0.5,4.144330009599522,1.0
1637,-0.5,4.188718120518892,1.0
1638,-0.5,4.180295714221087,1.0
1639,-0.5,4.160268042935792,1.0
1640,-0.5,4.224561719418824,1.0
1641,-0.5,4.223180287628416,1.0
1642,-0.5,4.1828790139270025,1.0
1643,-0.5,4.203183021933334,1.0
1644,-0.5,4.253932407048359,1.0
1645,-0.5,4.094910681432458,1.0
1646,-0.5,4.17366387002719,1.0
1647,-0.5,4.253184858045036,1.0
1648,-0.5,4.1710869136800985,1.0
1649,-0.5,4.176947808015215,1.0
1650,-0.5,4.202863957251319,1.0
1651,-0.5,4.173596412733614,1.0
1652,-0.5,4.268735603106459,1.0
1653,-0.5,4.274873265255441,1.0
1654,-0.5,4.226806053069115,1.0
1655,-0.5,4.232834022640272,1.0
1656,-0.5,4.277622092772076,1.0
1657,-0.5,4.287648058897538,1.0
1658,-0.5,4.1660948743256085,1.0
1659,-0.5,4.131952995506915,1.0
1660,-0.5,4.218178722136057,1.0
1661,-0.5,4.170862377402191,1.0
1662,-0.5,4.22144432546918,1.0
1663,-0.5,4.256160652727054,1.0
1664,-0.5,4.267345488976542,1.0
1665,-0.5,4.192047165054296,1.0
1666,-0.5,4.181431733330388,1.0
1667,-0.5,4.187564862502522,1.0
1668,-0.5,4.192395443815071,1.0
1669,-0.5,4.221262464805479,1.0
1670,-0.5,4.048199786193995,1.0
1671,-0.5,4.140418999922549,1.0
1672,-0.5,4.163601142539352,1.0
1673,-0.5,4.250163274346476,1.0
1674,-0.5,4.187288551543042,1.0
1675,-0.5,4.218114052019495,1.0
1676,-0.5,4.253466494546845,1.0
1677,-0.5,4.187126139053386,1.0
1678,-0.5,4.250005575198616,1.0
1679,-0.5,4.157431996956824,1.0
1680,-0.5,4.146440187310716,1.0
1681,-0.5,4.187416596483243,1.0
1682,-0.5,4.215233763604669,1.0
1683,-0.5,4.3227384785343475,1.0
1684,-0.5,4.244426288947183,1.0
1685,-0.5,4.238062984391993,1.0
1686,-0.5,4.265924685305565,1.0
1687,-0.5,4.229734496140367,1.0
1688,-0.5,4.232860939618992,1.0
1689,-0.5,4.189095343074524,1.0
1690,-0.5,4.138799881272057,1.0
1691,-0.5,4.221139896057125,1.0
1692,-0.5,4.154057919968697,1.0
1693,-0.5,4.229169219178871,1.0
1694,-0.5,4.241784059688083,1.0
1695,-0.5,4.238299369578659,1.0
1696,-0.5,4.259010917608818,1.0
1697,-0.5,4.280310400370391,1.0
1698,-0.5,4.211892552314812,1.0
1699,-0.5,4.244025869018386,1.0
1700,-0.5,4.226882105605993,1.0
1701,-0.5,4.259859544015115,1.0
1702,-0.5,4.251212689250876,1.0
1703,-0.5,4.245009737103544,1.0
1704,-0.5,4.2165353238159735,1.0
1705,-0.5,4.32099415728927,1.0
1706,-0.5,4.23914455266847,1.0
1707,-0.5,4.209456943199934,1.0
1708,-0.5,4.200619338280615,1.0
1709,-0.5,4.105334287817115,1.0
1710,-0.5,4.240987270436078,1.0
1711,-0.5,4.250845353034767,1.0
1712,-0.5,4.220105915575525,1.0
1713,-0.5,4.173548901797755,1.0
1714,-0.5,4.155397140792289,1.0
1715,-0.5,4.138878593891251,1.0
1716,-0.5,4.21648778533217,1.0
1717,-0.5,4.243336452944728,1.0
1718,-0.5,4.214477135432549,1.0
1719,-0.5,4.189355669559161,1.0
1720,-0.5,4.187782457300871,1.0
1721,-0.5,4.131692462541116,1.0
1722,-0.5,4.214684942965948,1.0
1723,-0.5,4.139309837530288,1.0
1724,-0.5,4.15070378703153,1.0
1725,-0.5,4.219857502616274,1.0
1726,-0.5,4.207597882893664,1.0
1727,-0.5,4.176920865230276,1.0
1728,-0.5,4.116521892584269,1.0
1729,-0.5,4.140928643318299,1.0
1730,-0.5,4.155983789843423,1.0
1731,-0.5,4.193057687393931,1.0
1732,-0.5,4.109597618487726,1.0
1733,-0.5,4.227520989046262,1.0
1734,-0.5,4.160116732124026,1.0
1735,-0.5,4.225401633248864,1.0
1736,-0.5,4.173096590394863,1.0
1737,-0.5,4.199261339088899,1.0
1738,-0.5,4.176563714472387,1.0
1739,-0.5,4.218439590014318,1.0
1740,-0.5,4.293824354267755,1.0
1741,-0.5,4.124787000893815,1.0
1742,-0.5,4.307760214913909,1.0
1743,-0.5,4.226615131582122,1.0
1744,-0.5,4.241336799058045,1.0
1745,-0.5,4.202340863524195,1.0
1746,-0.5,4.179746401976722,1.0
1747,-0.5,4.181869194969282,1.0
1748,-0.5,4.283626744244896,1.0
1749,-0.5,4.243444306150098,1.0
1750,-0.5,4.208343224749738,1.0
1751,-0.5,4.164772542211558,1.0
1752,-0.5,4.163534076861444,1.0
1753,-0.5,4.285051789380569,1.0
1754,-0.5,4.201687850346553,1.0
1755,-0.5,4.264579989827969,1.0
1756,-0.5,4.194293733140226,1.0
1757,-0.5,4.215701239842615,1.0
1758,-0.5,4.175287095408807,1.0
1759,-0.5,4.225468065648298,1.0
1760,-0.5,4.247932703111452,1.0
1761,-0.5,4.173945398410358,1.0
1762,-0.5,4.183581305430154,1.0
1763,-0.5,4.242692643039507,1.0
1764,-0.5,4.2609200357912895,1.0
1765,-0.5,4.198689322008547,1.0
1766,-0.5,4.210420116018894,1.0
1767,-0.5,4.177647178397048,1.0
1768,-0.5,4.335458045516787,1.0
1769,-0.5,4.164681967674167,1.0
1770,-0.5,4.302653444852153,1.0
1771,-0.5,4.208283122022009,1.0
1772,-0.5,4.224292389143084,1.0
1773,-0.5,4.192915555092667,1.0
1774,-0.5,4.155641925277947,1.0
1775,-0.5,4.192098112118602,1.0
1776,-0.5,4.148361307310571,1.0
1777,-0.5,4.167483753445181,1.0
1778,-0.5,4.220577847825478,1.0
1779,-0.5,4.274092725531375,1.0
1780,-0.5,4.178010089974023,1.0
1781,-0.5,4.109915979580596,1.0
1782,-0.5,4.160082125168356,1.0
1783,-0.5,4.133670569021665,1.0
1784,-0.5,4.2102038838948594,1.0
1785,-0.5,4.183598008132808,1.0
1786,-0.5,4.210744504515264,1.0
1787,-0.5,4.215827643398813,1.0
1788,-0.5,4.12442322418847,1.0
1789,-0.5,4.196043983221298,1.0
1790,-0.5,4.085039834113862,1.0
1791,-0.5,4.197033623392439,1.0
1792,-0.5,4.15473229349572,1.0
1793,-0.5,4.208612939357286,1.0
1794,-0.5,4.155701389547409,1.0
1795,-0.5,4.217582984760508,1.0
1796,-0.5,4.2697386583644,1.0
1797,-0.5,4.172257789688721,1.0
1798,-0.5,4.286306417051097,1.0
1799,-0.5,4.191774489081341,1.0
1800,0.5,4.133706705082758,1.0
1801,0.5,4.204758210424267,1.0
1802,0.5,4.203971651019706,1.0
1803,0.5,4.170018436701448,1.0
1804,0.5,4.179079976272551,1.0
1805,0.5,4.1525401939581075,1.0
1806,0.5,4.181561806675415,1.0
1807,0.5,4.320449570303562,1.0
1808,0.5,4.208642467838881,1.0
1809,0.5,4.153547872852945,1.0
1810,0.5,4.243966184234503,1.0
1811,0.5,4.236535027409949,1.0
1812,0.5,4.156233391589496,1.0
1813,0.5,4.278850903755799,1.0
1814,0.5,4.258735662374402,1.0
1815,0.5,4.207875393401244,1.0
1816,0.5,4.177886842329262,1.0
1817,0.5,4.223343542088087,1.0
1818,0.5,4.128480497392982,1.0
1819,0.5,4.185549023149367,1.0
1820,0.5,4.202912669399172,1.0
1821,0.5,4.149307198105193,1.0
1822,0.5,4.1946715583090315,1.0
1823,0.5,4.128776460707707,1.0
1824,0.5,4.263453682180082,1.0
1825,0.5,4.172908173568028,1.0
1826,0.5,4.153966783224512,1.0
1827,0.5,4.214309999232084,1.0
1828,0.5,4.2216811072017055,1.0
1829,0.5,4.29185754892466,1.0
1830,0.5,4.165615392662674,1.0
1831,0.5,4.224826644285184,1.0
1832,0.5,4.221224535950349,1.0
1833,0.5,4.231769439011192,1.0
1834,0.5,4.107801794817054,1.0
1835,0.5,4.1641907562420855,1.0
1836,0.5,4.157841227927306,1.0
1837,0.5,4.246946396613658,1.0
1838,0.5,4.211333874495227,1.0
1839,0.5,4.181030524938633,1.0
1840,0.5,4.271309714657861,1.0
1841,0.5,4.159838914559164,1.0
1842,0.5,4.197829196761497,1.0
1843,0.5,4.208292227686798,1.0
1844,0.5,4.163616074783326,1.0
1845,0.5,4.258726972770184,1.0
1846,0.5,4.293058590280544,1.0
1847,0.5,4.231973987905742,1.0
1848,0.5,4.163104152932235,1.0
1849,0.5,4.258110912597989,1.0
1850,0.5,4.2124489646171694,1.0
1851,0.5,4.275067992766538,1.0
1852,0.5,4.170014657643361,1.0
1853,0.5,4.162164081758077,1.0
1854,0.5,4.25619857602779,1.0
1855,0.5,4.228762082556789,1.0
1856,0.5,4.0926803688241415,1.0
1857,0.5,4.168760774700153,1.0
1858,0.5,4.133672636667251,1.0
1859,0.5,4.277188770323619,1.0
1860,0.5,4.247560460571875,1.0
1861,0.5,4.191356854828227,1.0
1862,0.5,4.1635634132977986,1.0
1863,0.5,4.21147634419045,1.0
1864,0.5,4.217916707056301,1.0
1865,0.5,4.2511510886671084,1.0
1866,0.5,4.14280931915521,1.0
1867,0.5,4.20245600744282,1.0
1868,0.5,4.159029635527198,1.0
1869,0.5,4.2060106731543305,1.0
1870,0.5,4.32535495738172,1.0
1871,0.5,4.193292873555254,1.0
1872,0.5,4.238668209134276,1.0
1873,0.5,4.264002676564496,1.0
1874,0.5,4.202081402032671,1.0
1875,0.5,4.226004324941844,1.0
1876,0.5,4.198918351633443,1.0
1877,0.5,4.112321815963619,1.0
1878,0.5,4.185525774743882,1.0
1879,0.5,4.234282761986388,1.0
1880,0.5,4.112435315222399,1.0
1881,0.5,4.267977624321582,1.0
1882,0.5,4.208854762988216,1.0
1883,0.5,4.218016580896456,1.0
1884,0.5,4.172484430197739,1.0
1885,0.5,4.151084362550166,1.0
1886,0.5,4.242442968503344,1.0
1887,0.5,4.207943106688191,1.0
1888,0.5,4.129004676917188,1.0
1889,0.5,4.202921939129409,1.0
1890,0.5,4.200359975561743,1.0
1891,0.5,4.083237986531119,1.0
1892,0.5,4.20094815725239,1.0
1893,0.5,4.171611480250686,1.0
1894,0.5,4.138355208882783,1.0
1895,0.5,4.16625297839107,1.0
1896,0.5,4.069021022594687,1.0
1897,0.5,4.2617981599633,1.0
1898,0.5,4.243842414278642,1.0
1899,0.5,4.233820095020297,1.0
1900,0.5,4.1923910271681635,1.0
1901,0.5,4.2332519791532555,1.0
1902,0.5,4.2300532154155865,1.0
1903,0.5,4.201183146197123,1.0
1904,0.5,4.22315259531301,1.0
1905,0.5,4.164073280237781,1.0
1906,0.5,4.0912693333592,1.0
1907,0.5,4.188425526401914,1.0
1908,0.5,4.250558013773232,1.0
1909,0.5,4.178882486474165,1.0
1910,0.5,4.225427529578306,1.0
1911,0.5,4.293393108582975,1.0
1912,0.5,4.153738154192258,1.0
1913,0.5,4.207444821402682,1.0
1914,0.5,4.16861567412316,1.0
1915,0.5,4.193107200078226,1.0
1916,0.5,4.31358864764369,1.0
1917,0.5,4.224527376764276,1.0
1918,0.5,4.08555089351472,1.0
1919,0.5,4.151471648737085,1.0
1920,0.5,4.279340009939797,1.0
1921,0.5,4.179982879815231,1.0
1922,0.5,4.145370149065357,1.0
1923,0.5,4.171806853395901,1.0
1924,0.5,4.205598922181699,1.0
1925,0.5,4.271118695087864,1.0
1926,0.5,4.164553889506485,1.0
1927,0.5,4.165886946200375,1.0
1928,0.5,4.123831061329451,1.0
1929,0.5,4.099719305706309,1.0
1930,0.5,4.187530348708791,1.0
1931,0.5,4.152671917187904,1.0
1932,0.5,4.180934525944557,1.0
1933,0.5,4.243100277541438,1.0
1934,0.5,4.176739036966642,1.0
1935,0.5,4.19213045699784,1.0
1936,0.5,4.21494717369769,1.0
1937,0.5,4.185701570273182,1.0
1938,0.5,4.26957937246023,1.0
1939,0.5,4.230111796771115,1.0
1940,0.5,4.220045222769191,1.0
1941,0.5,4.2118380338665995,1.0
1942,0.5,4.154478465813912,1.0
1943,0.5,4.18588137312614,1.0
1944,0.5,4.237307409545428,1.0
1945,0.5,4.180226971049208,1.0
1946,0.5,4.154035701168301,1.0
1947,0.5,4.175649499528826,1.0
1948,0.5,4.206423845964212,1.0
1949,0.5,4.0922782618536795,1.0
1950,0.5,4.168358194081943,1.0
1951,0.5,4.207862999682663,1.0
1952,0.5,4.242017134705541,1.0
1953,0.5,4.183355423980767,1.0
1954,0.5,4.228827765129907,1.0
1955,0.5,4.192448680690315,1.0
1956,0.5,4.230609352404773,1.0
1957,0.5,4.2678656585864045,1.0
1958,0.5,4.172360425927521,1.0
1959,0.5,4.2038676637736145,1.0
1960,0.5,4.204939646729985,1.0
1961,0.5,4.281348885103038,1.0
1962,0.5,4.210524099618714,1.0
1963,0.5,4.15345413181107,1.0
1964,0.5,4.1948399346087815,1.0
1965,0.5,4.300661301540783,1.0
1966,0.5,4.195873296054541,1.0
1967,0.5,4.191779198333509,1.0
1968,0.5,4.100581138355844,1.0
1969,0.5,4.291840658406606,1.0
1970,0.5,4.190940093296989,1.0
1971,0.5,4.224026376745301,1.0
1972,0.5,4.231153016364843,1.0
1973,0.5,4.1025019292534735,1.0
1974,0.5,4.136501326150981,1.0
1975,0.5,4.224241506094218,1.0
1976,0.5,4.172742968751086,1.0
1977,0.5,4.116582566752843,1.0
1978,0.5,4.305372267231804,1.0
1979,0.5,4.2456471131207305,1.0
1980,0.5,4.250721331049408,1.0
1981,0.5,4.205764027274805,1.0
1982,0.5,4.210117471373298,1.0
1983,0.5,4.1711702340309875,1.0
1984,0.5,4.125159372840492,1.0
1985,0.5,4.25651910729784,1.0
1986,0.5,4.116965902506992,1.0
1987,0.5,4.188182837261478,1.0
1988,0.5,4.189621849034929,1.0
1989,0.5,4.185022386238519,1.0
1990,0.5,4.1196630112263035,1.0
1991,0.5,4.2087544071823535,1.0
1992,0.5,4.230714757537672,1.0
1993,0.5,4.147357669123168,1.0
1994,0.5,4.183003935437738,1.0
1995,0.5,4.196681608625612,1.0
1996,0.5,4.172965525134098,1.0
1997,0.5,4.293572979966082,1.0
1998,0.5,4.182257030521569,1.0
1999,0.5,4.216007114784863,1.0
2000,0.5,4.158969616843926,1.0
2001,0.5,4.176729818344432,1.0
2002,0.5,4.208630412801863,1.0
2003,0.5,4.164732110529558,1.0
2004,0.5,4.180788519768872,1.0
2005,0.5,4.18739586772252,1.0
2006,0.5,4.208495827709053,1.0
2007,0.5,4.1516694675153465,1.0
2008,0.5,4.344851930445577,1.0
2009,0.5,4.153849456251464,1.0
2010,0.5,4.184831134908955,1.0
2011,0.5,4.135909266835621,1.0
2012,0.5,4.1684542637620945,1.0
2013,0.5,4.28492438012251,1.0
2014,0.5,4.147001384075403,1.0
2015,0.5,4.104023159042124,1.0
2016,0.5,4.127260001366881,1.0
2017,0.5,4.19277934663768,1.0
2018,0.5,4.197535110464851,1.0
2019,0.5,4.129964907580629,1.0
2020,0.5,4.160194803109354,1.0
2021,0.5,4.198588234171323,1.0
2022,0.5,4.298364000829896,1.0
2023,0.5,4.095817973133645,1.0
2024,0.5,4.1569507194785285,1.0
2025,0.5,4.129794570860638,1.0
2026,0.5,4.186771922205577,1.0
2027,0.5,4.168921698588235,1.0
2028,0.5,4.2187384334770295,1.0
2029,0.5,4.165618420690034,1.0
2030,0.5,4.208500783756153,1.0
2031,0.5,4.255730152386068,1.0
2032,0.5,4.191547479330706,1.0
2033,0.5,4.16298057926063,1.0
2034,0.5,4.108316784450603,1.0
2035,0.5,4.1785633500187425,1.0
2036,0.5,4.1289795765196935,1.0
2037,0.5,4.1652503768304365,1.0
2038,0.5,4.236911765077119,1.0
2039,0.5,4.193854502439644,1.0
2040,0.5,4.169147445608024,1.0
2041,0.5,4.215928381298849,1.0
2042,0.5,4.247485547283804,1.0
2043,0.5,4.1902307113249995,1.0
2044,0.5,4.143402652005995,1.0
2045,0.5,4.242720892716729,1.0
2046,0.5,4.179920043517435,1.0
2047,0.5,4.225705289006208,1.0
2048,0.5,4.137175167657129,1.0
2049,0.5,4.191342098381197,1.0
2050,0.5,4.248015643917295,1.0
2051,0.5,4.232891891939464,1.0
2052,0.5,4.255075190042437,1.0
2053,0.5,4.192942670620498,1.0
2054,0.5,4.195577535025114,1.0
2055,0.5,4.253532991776661,1.0
2056,0.5,4.19218627424789,1.0
2057,0.5,4.29056032407127,1.0
2058,0.5,4.200136828312188,1.0
2059,0.5,4.132979822127867,1.0
2060,0.5,4.162136742860288,1.0
2061,0.5,4.195295769691734,1.0
2062,0.5,4.2443418815268465,1.0
2063,0.5,4.260523946802001,1.0
2064,0.5,4.2840063840502065,1.0
2065,0.5,4.155865727942091,1.0
2066,0.5,4.224231148356665,1.0
2067,0.5,4.130481078774131,1.0
2068,0.5,4.3100143105441875,1.0
2069,0.5,4.144245784902769,1.0
2070,0.5,4.154430864582139,1.0
2071,0.5,4.275356849029536,1.0
2072,0.5,4.180297367260606,1.0
2073,0.5,4.249720949691319,1.0
2074,0.5,4.052151913941087,1.0
2075,0.5,4.139634412464172,1.0
2076,0.5,4.126738643908362,1.0
2077,0.5,4.192169641679682,1.0
2078,0.5,4.184437730880705,1.0
2079,0.5,4.218887727048329,1.0
2080,0.5,4.217696997052889,1.0
2081,0.5,4.201923519531189,1.0
2082,0.5,4.276806670109384,1.0
2083,0.5,4.235976247533943,1.0
2084,0.5,4.222146455303759,1.0
2085,0.5,4.182422860760979,1.0
2086,0.5,4.13623718852615,1.0
2087,0.5,4.199389511486211,1.0
2088,0.5,4.206576497045006,1.0
2089,0.5,4.158668388923905,1.0
2090,0.5,4.2740840741143815,1.0
2091,0.5,4.1607455412620515,1.0
2092,0.5,4.185449694938203,1.0
2093,0.5,4.156458827008394,1.0
2094,0.5,4.180766479976877,1.0
2095,0.5,4.1830742074312415,1.0
2096,0.5,4.206472115063492,1.0
2097,0.5,4.189507144739605,1.0
2098,0.5,4.249988696199799,1.0
2099,0.5,4.171870345833302,1.0
2100,0.5,4.186894256288765,1.0
2101,0.5,4.293334700393576,1.0
2102,0.5,4.237151865479074,1.0
2103,0.5,4.208664073293013,1.0
2104,0.5,4.125181662979803,1.0
2105,0.5,4.219285196966057,1.0
2106,0.5,4.243773843329908,1.0
2107,0.5,4.171060818894095,1.0
2108,0.5,4.1795820175196985,1.0
2109,0.5,4.2189036174996595,1.0
2110,0.5,4.248186369348421,1.0
2111,0.5,4.228824190200946,1.0
2112,0.5,4.260893663589705,1.0
2113,0.5,4.148457585368522,1.0
2114,0.5,4.237238146910473,1.0
2115,0.5,4.116849815661579,1.0
2116,0.5,4.127751041215601,1.0
2117,0.5,4.309339865106871,1.0
2118,0.5,4.154732561240678,1.0
2119,0.5,4.265464306708317,1.0
2120,0.5,4.208063880409707,1.0
2121,0.5,4.232406933671092,1.0
2122,0.5,4.120232365254893,1.0
2123,0.5,4.178103555389998,1.0
2124,0.5,4.114064931396881,1.0
2125,0.5,4.242956881332134,1.0
2126,0.5,4.318259912710891,1.0
2127,0.5,4.110250180675269,1.0
2128,0.5,4.165421665570389,1.0
2129,0.5,4.204724909550682,1.0
2130,0.5,4.103337208870222,1.0
2131,0.5,4.14192197334648,1.0
2132,0.5,4.220769369923008,1.0
2133,0.5,4.195199748262142,1.0
2134,0.5,4.186474501489742,1.0
2135,0.5,4.27953976293588,1.0
2136,0.5,4.193141145134025,1.0
2137,0.5,4.143673645428222,1.0
2138,0.5,4.213786624203242,1.0
2139,0.5,4.17470174194882,1.0
2140,0.5,4.274835936563292,1.0
2141,0.5,4.2472512520073575,1.0
2142,0.5,4.1293881936061405,1.0
2143,0.5,4.221057561006821,1.0
2144,0.5,4.273057203183963,1.0
2145,0.5,4.1701339556373505,1.0
2146,0.5,4.190868785506169,1.0
2147,0.5,4.172209248551897,1.0
2148,0.5,4.191937528767425,1.0
2149,0.5,4.250029560760252,1.0
2150,0.5,4.222587416479983,1.0
2151,0.5,4.239183022950422,1.0
